viewing_id,customer_id,content_id,viewing_date,watch_duration_minutes,completion_percentage,device_type,login_location,session_duration_minutes
VIEW00015204,CUST001804,CNT00484,2026-06-10,62,75.0,smart tv,Nigeria,78
VIEW00015205,CUST001804,CNT00444,2025-12-20,20,56.0,smart tv,Nigeria,26
VIEW00015206,CUST001804,CNT00056,2025-12-10,11,21.0,mobile,NG,16
VIEW00015207,CUST001804,CNT00476,2025-08-02,75,50.0,tablet,Nigeria,82
VIEW00015208,CUST001804,CNT00308,2025-11-10,44,69.0,smart tv,Nigeria,54
VIEW00015209,CUST001804,CNT00047,2025-11-22,49,81.0,mobile,Nigeria,51
VIEW00015210,CUST001804,CNT00310,2025-07-20,41,86.0,smart tv,Nigeria,45
VIEW00015211,CUST001804,CNT00293,2026-02-13,10,73.0,mobile,nigeria,17
VIEW00015212,CUST001804,CNT00015,2026-02-08,112,71.0,tablet,Nigeria,120
VIEW00015213,CUST001804,CNT00354,2026-04-17,52,58.0,mobile,Nigeria,60
VIEW00015214,CUST001804,CNT00442,2026-01-21,684,72.0,smart tv,Nigeria,684
VIEW00015215,CUST001806,CNT00428,2025-08-16,27,78.0,smart tv,Argentina,42
VIEW00015216,CUST001806,CNT00239,2025-08-22,47,31.0,mobile,Argentina,52
VIEW00015217,CUST001806,CNT00374,2026-02-16,57,69.0,smart tv,AR,61
VIEW00015218,CUST001806,CNT00027,2025-07-07,48,37.0,mobile,Argentina,48
VIEW00015219,CUST001806,CNT00434,2026-06-11,39,73.0,mobile,Argentina,47
VIEW00015220,CUST001806,CNT00069,2025-09-03,53,62.0,smart tv,Argentina,61
VIEW00015221,CUST001807,CNT00125,2026-03-02,82,77.0,smart tv,India,93
VIEW00015222,CUST001807,CNT00435,2025-09-10,11,90.0,smart tv,India,12
VIEW00015223,CUST001807,CNT00085,2026-01-21,46,95.0,smart tv,India,52
VIEW00015224,CUST001807,CNT00043,2025-11-19,87,100.0,laptop,India,87
VIEW00015225,CUST001807,CNT00266,2025-10-08,44,100.0,phone,India,54
VIEW00015226,CUST001807,CNT00079,2025-10-14,38,100.0,smart tv,India,45
VIEW00015227,CUST001807,CNT00043,2025-08-20,79,67.0,mobile,India,80
VIEW00015228,CUST001807,CNT00308,2026-04-19,44,99.0,smart tv,INDIA,49
VIEW00015229,CUST001807,CNT00481,2025-09-22,11,22.0,smart tv,India,19
VIEW00015230,CUST001807,CNT00194,2026-01-22,80,68.0,mobile,India,99
VIEW00015231,CUST001807,CNT00341,2025-09-27,51,54.0,smart tv,India,52
VIEW00015232,CUST001807,CNT00125,2026-01-15,51,73.0,smart tv,india,60
VIEW00015233,CUST001807,CNT00297,2025-08-01,81,91.0,tablet,India,88
VIEW00015234,CUST001807,CNT00277,2025-11-23,36,53.0,mobile,INDIA,50
VIEW00015235,CUST001808,CNT00252,2026-05-20,44,70.0,tablet,Philippines,55
VIEW00015236,CUST001808,CNT00040,2026-01-25,65,75.0,smart tv,Philippines,74
VIEW00015237,CUST001808,CNT00173,2025-11-19,12,83.0,smart tv,Philippines,20
VIEW00015238,CUST001808,CNT00146,2026-05-08,73,57.0,smart tv,Philippines,81
VIEW00015239,CUST001808,CNT00088,2025-08-07,56,82.0,smart tv,Philippines,56
VIEW00015240,CUST001808,CNT00288,2025-11-11,104,85.0,mobile,Philippines,115
VIEW00015241,CUST001808,CNT00240,2026-03-25,37,84.0,phone,Philippines,48
VIEW00015242,CUST001808,CNT00140,2026-06-23,51,64.0,phone,Philippines,52
VIEW00015243,CUST001808,CNT00069,2025-10-14,57,97.0,laptop,Philippines,59
VIEW00015244,CUST001808,CNT00482,2025-10-27,60,70.0,mobile,Philippines,61
VIEW00015245,CUST001808,CNT00400,2026-04-17,18,99.0,tablet,philippines,20
VIEW00015246,CUST001809,CNT00426,2026-04-07,61,49.0,smart tv,United States,64
VIEW00015247,CUST001809,CNT00356,2025-09-06,29,99.0,laptop,United States,32
VIEW00015248,CUST001809,CNT00211,2026-06-27,52,100.0,smart tv,United States,72
VIEW00015249,CUST001809,CNT00220,2025-12-11,55,91.0,smart tv,united states,55
VIEW00015250,CUST001809,CNT00450,2026-05-10,50,83.0,smart tv,United States,64
VIEW00015251,CUST001809,CNT00158,2025-10-22,25,42.0,laptop,United States,44
VIEW00015252,CUST001809,CNT00067,2026-06-21,35,55.0,mobile,United States,40
VIEW00015253,CUST001809,CNT00331,2025-12-30,45,49.0,laptop,United States,51
VIEW00015254,CUST001809,CNT00457,2025-08-19,3,67.0,smart tv,United States,18
VIEW00015255,CUST001809,CNT00293,2025-10-03,34,99.0,smart tv,United States,41
VIEW00015256,CUST001810,CNT00193,2026-05-13,87,64.0,tablet,France,97
VIEW00015257,CUST001810,CNT00488,2026-03-04,30,59.0,mobile,France,43
VIEW00015258,CUST001810,CNT00101,2025-10-10,56,59.0,mobile,France,58
VIEW00015259,CUST001810,CNT00313,2025-09-02,74,66.0,mobile,FRANCE,78
VIEW00015260,CUST001810,CNT00068,2026-02-10,64,67.0,smart tv,France,73
VIEW00015261,CUST001810,CNT00039,2026-02-19,69,94.0,smart tv,France,83
VIEW00015262,CUST001810,CNT00022,2025-07-03,54,80.0,smart tv,France,58
VIEW00015263,CUST001810,CNT00062,2026-02-27,37,83.0,mobile,France,37
VIEW00015264,CUST001810,CNT00011,2026-02-12,7,75.0,smarttv,France,22
VIEW00015265,CUST001810,CNT00196,2025-09-14,37,85.0,mobile,France,43
VIEW00015266,CUST001811,CNT00342,2025-08-03,23,43.0,mobile,India,28
VIEW00015267,CUST001811,CNT00475,2025-07-19,56,73.0,mobile,Bharat,57
VIEW00015268,CUST001811,CNT00078,2026-05-23,25,63.0,phone,India,25
VIEW00015269,CUST001811,CNT00332,2025-12-21,20,72.0,mobile,Bharat,24
VIEW00015270,CUST001811,CNT00349,2025-08-02,24,91.0,mobile,India,24
VIEW00015271,CUST001811,CNT00020,2025-08-10,60,44.0,mobile,INDIA,60
VIEW00015272,CUST001811,CNT00007,2026-02-01,34,1.0,smart tv,India,42
VIEW00015273,CUST001812,CNT00482,2026-01-13,75,68.0,laptop,Brazil,93
VIEW00015274,CUST001812,CNT00252,2026-04-06,71,35.0,mobile,Brazil,83
VIEW00015275,CUST001812,CNT00298,2026-06-07,21,61.0,gaming console,Brazil,24
VIEW00015276,CUST001812,CNT00117,2025-08-02,50,66.0,mobile,Brazil,64
VIEW00015277,CUST001812,CNT00246,2025-09-20,32,39.0,smart tv,Brazil,40
VIEW00015278,CUST001812,CNT00307,2025-09-20,50,96.0,smart tv,Brazil,65
VIEW00015279,CUST001812,CNT00277,2025-11-16,28,79.0,mobile,Brazil,28
VIEW00015280,CUST001812,CNT00391,2025-10-17,10,51.0,mobile,Brazil,28
VIEW00015281,CUST001813,CNT00325,2025-10-30,34,51.0,smart tv,South Africa,41
VIEW00015282,CUST001814,CNT00432,2025-08-20,24,91.0,laptop,Spain,36
VIEW00015283,CUST001814,CNT00017,2025-08-26,67,63.0,playstation/xbox,Spain,79
VIEW00015284,CUST001814,CNT00223,2025-11-05,60,100.0,mobile,ES,61
VIEW00015285,CUST001814,CNT00190,2025-07-23,50,75.0,mobile,Spain,55
VIEW00015286,CUST001814,CNT00022,2025-10-18,87,88.0,laptop,Spain,87
VIEW00015287,CUST001815,CNT00182,2025-10-18,13,98.0,smart tv,South Africa,30
VIEW00015288,CUST001815,CNT00378,2026-06-03,23,73.0,tablet,South Africa,23
VIEW00015289,CUST001815,CNT00240,2026-06-17,26,68.0,smart tv,South Africa,36
VIEW00015290,CUST001815,CNT00031,2026-05-23,49,95.0,mobile,South Africa,56
VIEW00015291,CUST001815,CNT00136,2025-08-10,74,70.0,mobile,South Africa,98
VIEW00015292,CUST001815,CNT00448,2026-06-25,59,92.0,laptop,South Africa,66
VIEW00015293,CUST001815,CNT00367,2026-05-18,10,50.0,smart tv,South Africa,13
VIEW00015294,CUST001816,CNT00211,2025-07-18,51,81.0,ipad,Germany,54
VIEW00015295,CUST001816,CNT00247,2026-02-11,42,74.0,mobile,Germany,52
VIEW00015296,CUST001816,CNT00185,2025-12-04,20,38.0,tablet,Germany,20
VIEW00015297,CUST001816,CNT00464,2025-08-04,41,63.0,smart tv,germany,50
VIEW00015298,CUST001816,CNT00028,2025-11-27,72,79.0,laptop,Germany,72
VIEW00015299,CUST001816,CNT00234,2026-06-15,34,63.0,laptop,Germany,49
VIEW00015300,CUST001816,CNT00150,2025-12-09,26,78.0,mobile,Germany,26
VIEW00015301,CUST001817,CNT00082,2026-02-22,54,92.0,smart tv,Italy,60
VIEW00015302,CUST001817,CNT00186,2025-12-12,37,83.0,gaming console,italy,39
VIEW00015303,CUST001817,CNT00171,2026-02-01,90,50.0,mobile,Italy,111
VIEW00015304,CUST001817,CNT00050,2026-01-12,26,89.0,smart tv,Italy,37
VIEW00015305,CUST001817,CNT00391,2025-09-04,37,63.0,smart tv,ITALY,50
VIEW00015306,CUST001817,CNT00375,2025-08-02,29,48.0,mobile,ITALY,45
VIEW00015307,CUST001817,CNT00333,2026-01-20,11,49.0,tablet,Italy,16
VIEW00015308,CUST001817,CNT00171,2026-02-15,46,59.0,smart tv,Italy,59
VIEW00015309,CUST001817,CNT00443,2026-02-18,53,50.0,mobile,Italy,64
VIEW00015310,CUST001818,CNT00248,2025-09-04,57,69.0,laptop,United States,64
VIEW00015311,CUST001818,CNT00024,2026-05-09,50,21.0,gaming console,United States,58
VIEW00015312,CUST001818,CNT00399,2025-10-10,40,46.0,tv,United States,53
VIEW00015313,CUST001818,CNT00245,2026-03-07,63,82.0,gaming console,United States,75
VIEW00015314,CUST001818,CNT00183,2025-12-28,44,59.0,mobile,United States,54
VIEW00015315,CUST001818,CNT00250,2026-06-11,46,63.0,smart tv,United States,49
VIEW00015316,CUST001818,CNT00260,2026-05-09,18,43.0,mobile,USA,21
VIEW00015317,CUST001818,CNT00187,2026-05-12,16,79.0,smart tv,United States,20
VIEW00015318,CUST001818,CNT00022,2026-06-23,16,48.0,mobile,United States,16
VIEW00015319,CUST001818,CNT00464,2025-08-22,28,78.0,smart tv,United States,40
VIEW00015320,CUST001818,CNT00131,2026-05-24,36,75.0,mobile,U.S.A,50
VIEW00015321,CUST001818,CNT00222,2026-05-05,66,57.0,mobile,United States,77
VIEW00015322,CUST001818,CNT00372,2026-06-30,105,48.0,gaming console,United States,108
VIEW00015323,CUST001818,CNT00050,2026-06-10,79,56.0,smart tv,United States,93
VIEW00015324,CUST001819,CNT00142,2026-04-08,27,55.0,tablet,mexico,27
VIEW00015325,CUST001819,CNT00442,2025-10-29,26,100.0,mobile,Mexico,26
VIEW00015326,CUST001819,CNT00346,2025-07-19,29,90.0,smart tv,Mexico,41
VIEW00015327,CUST001819,CNT00034,2025-10-09,74,60.0,tablet,Mexico,78
VIEW00015328,CUST001819,CNT00417,2026-03-07,71,37.0,mobile,Mexico,88
VIEW00015329,CUST001819,CNT00440,2025-08-23,4,67.0,mobile,Mexico,10
VIEW00015330,CUST001819,CNT00277,2026-04-20,3,100.0,gaming console,Mexico,7
VIEW00015331,CUST001819,CNT00412,2025-07-24,17,75.0,tablet,Mexico,35
VIEW00015332,CUST001819,CNT00316,2025-08-10,54,100.0,mobile,Mexico,68
VIEW00015333,CUST001820,CNT00209,2026-05-05,38,100.0,smarttv,UK,48
VIEW00015334,CUST001820,CNT00334,2026-06-19,80,100.0,mobile,united kingdom,94
VIEW00015335,CUST001820,CNT00213,2026-06-14,66,18.0,laptop,United Kingdom,69
VIEW00015336,CUST001820,CNT00403,2026-03-12,69,62.0,smart tv,united kingdom,76
VIEW00015337,CUST001820,CNT00409,2026-04-25,46,78.0,mobile,United Kingdom,52
VIEW00015338,CUST001820,CNT00228,2025-09-08,64,90.0,gaming console,United Kingdom,76
VIEW00015339,CUST001820,CNT00057,2026-02-11,2,85.0,mobile,United Kingdom,2
VIEW00015340,CUST001820,CNT00155,2026-03-28,26,42.0,smarttv,United Kingdom,36
VIEW00015341,CUST001820,CNT00442,2026-04-06,65,96.0,mobile,UK,73
VIEW00015342,CUST001820,CNT00225,2025-09-01,102,57.0,tablet,United Kingdom,119
VIEW00015343,CUST001820,CNT00219,2026-04-18,54,43.0,mobile,United Kingdom,54
VIEW00015344,CUST001821,CNT00362,2025-12-19,51,70.0,mobile,United States,56
VIEW00015345,CUST001821,CNT00026,2025-08-27,4,78.0,smart tv,United States,18
VIEW00015346,CUST001821,CNT00118,2026-04-26,43,75.0,smart tv,United States,51
VIEW00015347,CUST001821,CNT00113,2025-08-12,71,73.0,smart tv,united states,75
VIEW00015348,CUST001821,CNT00100,2025-12-30,62,31.0,mobile,United States,81
VIEW00015349,CUST001821,CNT00030,2025-09-06,86,84.0,tablet,United States,102
VIEW00015350,CUST001821,CNT00246,2025-08-22,47,100.0,smart tv,United States,54
VIEW00015351,CUST001821,CNT00088,2025-12-22,9,65.0,tablet,United States,9
VIEW00015352,CUST001821,CNT00208,2025-09-27,21,65.0,smart tv,United States,36
VIEW00015353,CUST001822,CNT00178,2026-03-16,43,35.0,mobile,United Kingdom,55
VIEW00015354,CUST001822,CNT00332,2026-06-20,85,100.0,laptop,Mexico,92
VIEW00015355,CUST001822,CNT00220,2026-03-16,41,100.0,smart tv,United Kingdom,47
VIEW00015356,CUST001822,CNT00261,2025-10-10,35,43.0,smart tv,United Kingdom,46
VIEW00015357,CUST001822,CNT00484,2026-06-28,16,58.0,mobile,United Kingdom,20
VIEW00015358,CUST001822,CNT00322,2025-10-11,59,67.0,mobile,United Kingdom,76
VIEW00015359,CUST001823,CNT00214,2026-06-21,67,84.0,smart tv,South Korea,84
VIEW00015360,CUST001823,CNT00159,2026-04-27,35,74.0,mobile,South Korea,47
VIEW00015361,CUST001823,CNT00051,2026-06-12,65,82.0,gaming console,South Korea,70
VIEW00015362,CUST001823,CNT00066,2026-05-24,23,50.0,smartphone,South Korea,37
VIEW00015363,CUST001823,CNT00235,2025-11-27,19,70.0,smart tv,South Korea,25
VIEW00015364,CUST001823,CNT00040,2026-06-11,26,59.0,gaming console,south korea,44
VIEW00015365,CUST001823,CNT00306,2025-11-14,49,85.0,mobile,South Korea,66
VIEW00015366,CUST001823,CNT00308,2025-09-03,40,62.0,smart tv,South Korea,43
VIEW00015367,CUST001823,CNT00359,2025-08-29,3,42.0,mobile,South Korea,3
VIEW00015368,CUST001824,CNT00055,2026-06-03,40,83.0,smart tv,South Africa,49
VIEW00015369,CUST001824,CNT00046,2026-05-13,3,53.0,smart tv,South Africa,16
VIEW00015370,CUST001824,CNT00152,2026-05-21,51,85.0,smart tv,india,56
VIEW00015371,CUST001824,CNT00232,2026-06-26,75,83.0,mobile,Canada,82
VIEW00015372,CUST001824,CNT00387,2026-05-21,47,83.0,tablet,South Africa,53
VIEW00015373,CUST001824,CNT00448,2026-05-27,55,51.0,smart tv,South Africa,63
VIEW00015374,CUST001824,CNT00454,2026-06-01,3,75.0,mobile,South Africa,6
VIEW00015375,CUST001824,CNT00072,2026-05-20,58,100.0,mobile,South Africa,64
VIEW00015376,CUST001824,CNT00312,2026-05-10,86,66.0,mobile,South Africa,107
VIEW00015377,CUST001824,CNT00438,2026-06-11,45,64.0,mobile,South Africa,56
VIEW00015378,CUST001824,CNT00424,2026-04-24,78,28.0,laptop,South Africa,78
VIEW00015379,CUST001825,CNT00357,2025-12-13,3,68.0,tablet,United States,14
VIEW00015380,CUST001825,CNT00448,2025-12-05,35,82.0,mobile,United States,40
VIEW00015381,CUST001825,CNT00476,2025-11-20,10,100.0,smartphone,USA,10
VIEW00015382,CUST001825,CNT00139,2025-12-03,54,100.0,laptop,United States,57
VIEW00015383,CUST001825,CNT00177,2025-07-08,46,100.0,tablet,United States,66
VIEW00015384,CUST001825,CNT00475,2025-08-07,66,34.0,smart tv,United States,72
VIEW00015385,CUST001825,CNT00258,2026-01-16,71,99.0,ipad,USA,82
VIEW00015386,CUST001825,CNT00333,2026-03-07,15,51.0,mobile,United States,27
VIEW00015387,CUST001825,CNT00093,2026-02-13,40,62.0,mobile,United States,55
VIEW00015388,CUST001825,CNT00405,2025-09-22,39,100.0,mobile,United States,50
VIEW00015389,CUST001826,CNT00007,2026-06-09,40,50.0,gaming console,IN,43
VIEW00015390,CUST001826,CNT00293,2026-02-19,3,75.0,mobile,India,14
VIEW00015391,CUST001826,CNT00283,2025-07-25,53,77.0,tablet,India,60
VIEW00015392,CUST001826,CNT00414,2025-12-08,68,100.0,smart tv,India,77
VIEW00015393,CUST001826,CNT00022,2025-09-24,48,59.0,mobile,India,57
VIEW00015394,CUST001826,CNT00391,2025-10-02,79,40.0,smart tv,India,90
VIEW00015395,CUST001826,CNT00201,2026-01-27,43,57.0,mobile,INDIA,60
VIEW00015396,CUST001826,CNT00260,2025-12-10,559,60.0,smart tv,India,569
VIEW00015397,CUST001826,CNT00055,2026-02-14,39,72.0,smart tv,India,40
VIEW00015398,CUST001827,CNT00092,2026-04-24,64,54.0,mobile,Spain,73
VIEW00015399,CUST001827,CNT00490,2025-10-03,47,77.0,gaming console,SPAIN,47
VIEW00015400,CUST001827,CNT00210,2026-05-07,29,20.0,tablet,SPAIN,29
VIEW00015401,CUST001827,CNT00298,2026-02-21,48,87.0,smart tv,ES,52
VIEW00015402,CUST001827,CNT00169,2026-05-09,36,100.0,smart tv,Spain,41
VIEW00015403,CUST001827,CNT00348,2025-09-24,33,100.0,tablet,Spain,38
VIEW00015404,CUST001827,CNT00365,2025-11-17,70,81.0,smart tv,Spain,77
VIEW00015405,CUST001827,CNT00032,2025-11-27,63,89.0,smart tv,Spain,71
VIEW00015406,CUST001827,CNT00370,2025-08-10,39,29.0,mobile,Spain,50
VIEW00015407,CUST001828,CNT00090,2025-09-10,71,85.0,smart tv,United States,80
VIEW00015408,CUST001828,CNT00376,2025-11-02,79,91.0,mobile,United States,98
VIEW00015409,CUST001828,CNT00025,2025-07-07,60,74.0,smart tv,United States,75
VIEW00015410,CUST001828,CNT00155,2025-09-06,48,51.0,smart tv,united states,48
VIEW00015411,CUST001828,CNT00352,2026-02-24,34,38.0,smart tv,United States,43
VIEW00015412,CUST001828,CNT00388,2026-03-07,79,61.0,smart tv,United States,91
VIEW00015413,CUST001828,CNT00096,2025-11-08,44,83.0,mobile,United States,59
VIEW00015414,CUST001828,CNT00055,2026-06-25,89,47.0,laptop,United States,94
VIEW00015415,CUST001828,CNT00469,2025-12-06,82,68.0,tablet,united states,102
VIEW00015416,CUST001829,CNT00254,2026-02-13,41,49.0,laptop,United Kingdom,47
VIEW00015417,CUST001830,CNT00176,2026-03-16,37,80.0,smart tv,ARGENTINA,54
VIEW00015418,CUST001830,CNT00469,2026-06-01,32,83.0,tablet,AR,44
VIEW00015419,CUST001830,CNT00240,2026-01-18,50,79.0,smart tv,Argentina,59
VIEW00015420,CUST001830,CNT00421,2025-12-10,3,61.0,smartphone,Argentina,14
VIEW00015421,CUST001830,CNT00490,2025-08-28,41,49.0,desktop,Argentina,45
VIEW00015422,CUST001830,CNT00015,2025-08-20,93,56.0,laptop,Argentina,93
VIEW00015423,CUST001830,CNT00189,2026-04-19,45,23.0,smart tv,Argentina,50
VIEW00015424,CUST001830,CNT00399,2026-01-09,35,87.0,mobile,Argentina,39
VIEW00015425,CUST001830,CNT00181,2025-09-27,26,62.0,tv,Argentina,39
VIEW00015426,CUST001830,CNT00315,2026-06-09,47,68.0,mobile,Argentina,54
VIEW00015427,CUST001830,CNT00348,2025-07-18,21,45.0,ipad,Argentina,31
VIEW00015428,CUST001830,CNT00153,2026-06-21,58,48.0,mobile,Argentina,73
VIEW00015429,CUST001830,CNT00316,2026-01-04,26,93.0,mobile,Argentina,36
VIEW00015430,CUST001831,CNT00030,2025-08-05,24,36.0,smart tv,South Korea,33
VIEW00015431,CUST001831,CNT00067,2025-10-10,79,78.0,smart tv,S. Korea,92
VIEW00015432,CUST001831,CNT00422,2025-10-20,56,98.0,phone,South Korea,67
VIEW00015433,CUST001831,CNT00085,2025-10-03,62,33.0,mobile,South Korea,75
VIEW00015434,CUST001831,CNT00153,2026-01-19,78,88.0,laptop,South Korea,86
VIEW00015435,CUST001831,CNT00430,2025-12-04,40,70.0,smart tv,South Korea,52
VIEW00015436,CUST001832,CNT00180,2026-04-15,27,85.0,gaming console,DE,32
VIEW00015437,CUST001832,CNT00069,2026-05-12,55,67.0,smart tv,Germany,64
VIEW00015438,CUST001832,CNT00343,2025-09-14,680,97.0,smart tv,GERMANY,695
VIEW00015439,CUST001832,CNT00060,2025-08-12,3,100.0,tablet,Germany,5
VIEW00015440,CUST001832,CNT00093,2025-10-20,36,55.0,smart tv,Germany,40
VIEW00015441,CUST001832,CNT00123,2026-01-09,3,74.0,laptop,Germany,17
VIEW00015442,CUST001833,CNT00456,2026-02-14,45,71.0,mobile,United States,48
VIEW00015443,CUST001833,CNT00352,2026-02-27,26,41.0,smart tv,United States,34
VIEW00015444,CUST001833,CNT00292,2026-02-27,60,57.0,mobile,United States,62
VIEW00015445,CUST001833,CNT00100,2025-07-12,68,54.0,mobile,United States,76
VIEW00015446,CUST001833,CNT00192,2025-10-23,44,100.0,smart tv,United States,53
VIEW00015447,CUST001833,CNT00318,2026-03-08,32,36.0,smart tv,United States,38
VIEW00015448,CUST001833,CNT00057,2025-09-19,75,86.0,gaming console,U.S.A,80
VIEW00015449,CUST001833,CNT00026,2026-06-23,42,63.0,smart tv,U.S.A,58
VIEW00015450,CUST001834,CNT00241,2026-05-21,68,30.0,smart tv,PH,89
VIEW00015451,CUST001834,CNT00196,2025-12-05,42,33.0,smart tv,Philippines,53
VIEW00015452,CUST001834,CNT00183,2026-04-30,63,54.0,smart tv,Philippines,68
VIEW00015453,CUST001834,CNT00228,2025-10-24,49,42.0,smart tv,Philippines,50
VIEW00015454,CUST001834,CNT00195,2026-04-26,87,53.0,smart tv,Philippines,102
VIEW00015455,CUST001834,CNT00232,2026-04-03,19,42.0,mobile,Philippines,25
VIEW00015456,CUST001834,CNT00154,2025-12-18,3,96.0,smart tv,Philippines,10
VIEW00015457,CUST001834,CNT00196,2026-02-22,54,76.0,smart tv,PH,57
VIEW00015458,CUST001834,CNT00090,2026-03-06,62,43.0,mobile,Philippines,79
VIEW00015459,CUST001834,CNT00249,2025-11-16,12,51.0,mobile,Philippines,16
VIEW00015460,CUST001834,CNT00124,2025-12-09,5,100.0,smart tv,Philippines,5
VIEW00015461,CUST001835,CNT00040,2026-05-25,37,100.0,smart tv,U.K.,40
VIEW00015462,CUST001835,CNT00173,2026-05-30,6,87.0,smart tv,U.K.,15
VIEW00015463,CUST001835,CNT00118,2026-06-26,19,67.0,mobile,United Kingdom,19
VIEW00015464,CUST001835,CNT00150,2026-05-25,79,56.0,smart tv,United Kingdom,87
VIEW00015465,CUST001835,CNT00225,2026-05-13,61,63.0,laptop,United Kingdom,78
VIEW00015466,CUST001835,CNT00031,2026-06-02,26,41.0,smart tv,United Kingdom,26
VIEW00015467,CUST001835,CNT00303,2026-05-21,66,70.0,mobile,United Kingdom,80
VIEW00015468,CUST001835,CNT00427,2026-06-24,4,74.0,mobile,United Kingdom,12
VIEW00015469,CUST001835,CNT00272,2026-05-22,17,60.0,smart tv,United Kingdom,17
VIEW00015470,CUST001835,CNT00189,2026-05-20,33,66.0,smart tv,United Kingdom,49
VIEW00015471,CUST001836,CNT00054,2026-05-15,44,92.0,mobile,South Africa,52
VIEW00015472,CUST001836,CNT00093,2025-08-20,51,69.0,mobile,South Africa,51
VIEW00015473,CUST001836,CNT00468,2026-05-13,43,92.0,smart tv,South Africa,53
VIEW00015474,CUST001836,CNT00110,2026-06-04,14,31.0,mobile,South Africa,18
VIEW00015475,CUST001836,CNT00265,2026-06-03,30,85.0,laptop,South Africa,43
VIEW00015476,CUST001836,CNT00186,2026-05-28,102,94.0,mobile,South Africa,110
VIEW00015477,CUST001837,CNT00022,2025-12-16,39,83.0,mobile,India,42
VIEW00015478,CUST001837,CNT00438,2025-11-19,92,54.0,smart tv,India,108
VIEW00015479,CUST001837,CNT00154,2025-07-18,65,59.0,smart tv,INDIA,80
VIEW00015480,CUST001837,CNT00078,2026-06-21,42,80.0,gaming console,India,48
VIEW00015481,CUST001837,CNT00121,2026-01-15,43,44.0,smart tv,India,51
VIEW00015482,CUST001837,CNT00456,2026-01-19,1,81.0,smart tv,India,1
VIEW00015483,CUST001837,CNT00290,2026-01-15,67,99.0,tablet,India,73
VIEW00015484,CUST001838,CNT00257,2025-12-31,35,72.0,smart tv,Philippines,42
VIEW00015485,CUST001838,CNT00434,2026-04-03,69,100.0,mobile,Philippines,78
VIEW00015486,CUST001838,CNT00141,2025-12-28,26,26.0,phone,Philippines,29
VIEW00015487,CUST001838,CNT00339,2025-10-11,48,56.0,tablet,Philippines,54
VIEW00015488,CUST001838,CNT00100,2025-12-05,51,41.0,smart tv,Philippines,52
VIEW00015489,CUST001839,CNT00395,2025-10-07,56,44.0,unknown,Australia,66
VIEW00015490,CUST001839,CNT00130,2026-03-16,32,67.0,mobile,Australia,39
VIEW00015491,CUST001839,CNT00384,2026-05-31,53,46.0,smart tv,Australia,63
VIEW00015492,CUST001839,CNT00317,2026-06-15,51,91.0,mobile,Australia,56
VIEW00015493,CUST001839,CNT00236,2026-01-15,42,100.0,mobile,Australia,53
VIEW00015494,CUST001839,CNT00308,2026-03-13,49,81.0,smart tv,Australia,54
VIEW00015495,CUST001839,CNT00363,2025-08-07,53,81.0,smart tv,Australia,62
VIEW00015496,CUST001839,CNT00175,2026-05-02,25,45.0,gaming console,Australia,25
VIEW00015497,CUST001839,CNT00304,2025-08-15,56,80.0,smart tv,Australia,63
VIEW00015498,CUST001839,CNT00034,2025-07-14,91,57.0,smart tv,Australia,94
VIEW00015499,CUST001840,CNT00039,2025-11-09,69,55.0,smart tv,United States,79
