payment_id,customer_id,subscription_id,payment_date,amount,payment_method,payment_status,failed_payment_reason
PAY00020500,CUST001490,,2020-08-07,15.49,PayPal,Success,
PAY00020501,CUST001490,,2020-09-06,15.49,PayPal,Success,
PAY00020502,CUST001490,,2020-10-06,15.49,Credit Card,Success,
PAY00020503,CUST001490,,2020-11-05,15.49,Credit Card,Success,
PAY00020504,CUST001490,,2020-12-05,15.49,Net Banking,Success,
PAY00020505,CUST001490,,2021-01-04,15.49,Credit Card,Success,
PAY00020506,CUST001490,,2021-02-03,15.49,UPI,Success,
PAY00020507,CUST001490,,2021-03-05,15.49,Credit Card,Success,
PAY00020508,CUST001490,,2021-04-04,15.49,Debit Card,Success,
PAY00020509,CUST001491,,2022-07-07,6.99,Net Banking,Success,
PAY00020510,CUST001491,,2022-08-06,6.99,Credit Card,Success,
PAY00020511,CUST001491,,2022-09-05,6.99,UPI,Success,
PAY00020512,CUST001491,,2022-10-05,6.99,PayPal,Success,
PAY00020513,CUST001491,,2022-11-04,6.99,UPI,Success,
PAY00020514,CUST001491,,2022-12-04,6.99,Debit Card,Success,
PAY00020515,CUST001491,,2023-01-03,6.99,PayPal,Success,
PAY00020516,CUST001491,,2023-02-02,6.99,Credit Card,Success,
PAY00020517,CUST001491,,2023-03-04,6.99,Net Banking,Success,
PAY00020518,CUST001491,,2023-04-03,6.99,Gift Card,Success,
PAY00020519,CUST001491,,2023-05-03,6.99,Debit Card,Success,
PAY00020520,CUST001491,,2023-06-02,6.99,Credit Card,Success,
PAY00020521,CUST001491,,2023-07-02,6.99,Credit Card,Success,
PAY00020522,CUST001491,,2023-08-01,6.99,Net Banking,Success,
PAY00020523,CUST001491,,2023-08-31,6.99,Debit Card,Success,
PAY00020524,CUST001492,,2021-03-08,6.99,Credit Card,Success,
PAY00020525,CUST001492,,2021-04-07,6.99,Credit Card,Success,
PAY00020526,CUST001492,,2021-05-07,13.98,Credit Card,Success,
PAY00020527,CUST001492,,2021-06-06,6.99,Mobile Wallet,Success,
PAY00020528,CUST001492,,2021-07-06,6.99,Credit Card,Failed,Insufficient funds
PAY00020529,CUST001492,,2021-08-05,6.99,Debit Card,Success,
PAY00020530,CUST001492,,2021-09-04,6.99,Net Banking,Success,
PAY00020531,CUST001492,,2021-10-04,6.99,Credit Card,Success,
PAY00020532,CUST001492,,2021-11-03,6.99,Credit Card,Success,
PAY00020533,CUST001492,,2021-12-03,0.0,UPI,Success,
PAY00020534,CUST001492,,2022-01-02,6.99,UPI,Success,
PAY00020535,CUST001492,,2022-02-01,6.99,UPI,Success,
PAY00020536,CUST001492,,2022-03-03,6.99,Credit Card,Success,
PAY00020537,CUST001492,,2022-04-02,6.99,Debit Card,Success,
PAY00020538,CUST001492,,2022-05-02,6.99,Gift Card,Success,
PAY00020539,CUST001493,,2020-11-13,22.99,Net Banking,Success,
PAY00020540,CUST001493,,2020-12-13,22.99,UPI,Success,
PAY00020541,CUST001493,,2021-01-12,22.99,Debit Card,Success,
PAY00020542,CUST001493,,2021-02-11,22.99,Credit Card,Success,
PAY00020543,CUST001493,,2021-03-13,22.99,Mobile Wallet,Failed,Insufficient funds
PAY00020544,CUST001493,,2021-04-12,22.99,Debit Card,Success,
PAY00020545,CUST001493,,2021-05-12,22.99,PayPal,Success,
PAY00020546,CUST001493,,2021-06-11,22.99,Debit Card,Success,
PAY00020547,CUST001493,,2021-07-11,22.99,Credit Card,Success,
PAY00020548,CUST001493,,2021-08-10,22.99,Credit Card,Success,
PAY00020549,CUST001493,,2021-09-09,22.99,UPI,Success,
PAY00020550,CUST001493,,2021-10-09,22.99,Credit Card,Success,
PAY00020551,CUST001493,,2021-11-08,22.99,UPI,Success,
PAY00020552,CUST001493,,2021-12-08,22.99,UPI,Success,
PAY00020553,CUST001493,,2022-01-07,22.99,PayPal,Success,
PAY00020554,CUST001494,,2022-07-30,15.49,Debit Card,Success,
PAY00020555,CUST001494,,2022-08-29,15.49,Mobile Wallet,Success,
PAY00020556,CUST001494,,2022-09-28,15.49,PayPal,Success,
PAY00020557,CUST001494,,2022-10-28,15.49,Credit Card,Success,
PAY00020558,CUST001494,,2022-11-27,15.49,Credit Card,Success,
PAY00020559,CUST001494,,2022-12-27,15.49,Debit Card,Success,
PAY00020560,CUST001494,,2023-01-26,15.49,Gift Card,Success,
PAY00020561,CUST001494,,2023-02-25,15.49,Credit Card,Success,
PAY00020562,CUST001494,,2023-03-27,15.49,Credit Card,Success,
PAY00020563,CUST001494,,2023-04-26,15.49,Credit Card,Success,
PAY00020564,CUST001494,,2023-05-26,15.49,UPI,Success,
PAY00020565,CUST001494,,2023-06-25,15.49,Credit Card,Success,
PAY00020566,CUST001494,,2023-07-25,15.49,Mobile Wallet,Success,
PAY00020567,CUST001494,,2023-08-24,15.49,Debit Card,Success,
PAY00020568,CUST001494,,2023-09-23,15.49,Gift Card,Success,
PAY00020569,CUST001495,,2024-11-23,6.99,PayPal,Success,
PAY00020570,CUST001495,,2024-12-23,6.99,Debit Card,Success,
PAY00020571,CUST001495,,2025-01-22,6.99,Gift Card,Success,
PAY00020572,CUST001495,,2025-02-21,6.99,UPI,Success,
PAY00020573,CUST001495,,2025-03-23,6.99,PayPal,Success,
PAY00020574,CUST001495,,2025-04-22,6.99,Debit Card,Success,
PAY00020575,CUST001495,,2025-05-22,6.99,Credit Card,Success,
PAY00020576,CUST001495,,2025-06-21,6.99,Credit Card,Success,
PAY00020577,CUST001495,,2025-07-21,6.99,Debit Card,Success,
PAY00020578,CUST001495,,2025-08-20,6.99,Credit Card,Success,
PAY00020579,CUST001495,,2025-09-19,6.99,PayPal,Success,
PAY00020580,CUST001495,,2025-10-19,6.99,Debit Card,Success,
PAY00020581,CUST001495,,2025-11-18,6.99,Credit Card,Success,
PAY00020582,CUST001495,,2025-12-18,6.99,Debit Card,Success,
PAY00020583,CUST001495,,2026-01-17,6.99,UPI,Success,
PAY00020584,CUST001496,,2019-07-29,15.49,Credit Card,Success,
PAY00020585,CUST001496,,2019-08-28,15.49,PayPal,Success,
PAY00020586,CUST001496,,2019-09-27,15.49,Credit Card,Success,
PAY00020587,CUST001496,,2019-10-27,15.49,Debit Card,Success,
PAY00020588,CUST001496,,2019-11-26,15.49,Gift Card,Success,
PAY00020589,CUST001496,,2019-12-26,15.49,Credit Card,Success,
PAY00020590,CUST001496,,2020-01-25,15.49,Debit Card,Success,
PAY00020591,CUST001496,,2020-02-24,15.49,Credit Card,Success,
PAY00020592,CUST001496,,2020-03-25,15.49,Credit Card,Success,
PAY00020593,CUST001496,,2020-04-24,15.49,Mobile Wallet,Success,
PAY00020594,CUST001496,,2020-05-24,15.49,UPI,Success,
PAY00020595,CUST001496,,2020-06-23,15.49,Mobile Wallet,Success,
PAY00020596,CUST001496,,2020-07-23,15.49,UPI,Success,
PAY00020597,CUST001496,,2020-08-22,15.49,Debit Card,Success,
PAY00020598,CUST001496,,2020-09-21,15.49,Credit Card,Success,
PAY00020599,CUST001497,,2020-11-16,22.99,Credit Card,Success,
PAY00020600,CUST001497,,2020-12-16,22.99,UPI,Success,
PAY00020601,CUST001497,,2021-01-15,22.99,Credit Card,Success,
PAY00020602,CUST001497,,2021-02-14,22.99,Mobile Wallet,Success,
PAY00020603,CUST001497,,2021-03-16,22.99,UPI,Success,
PAY00020604,CUST001497,,2021-04-15,22.99,PayPal,Success,
PAY00020605,CUST001497,,2021-05-15,22.99,Credit Card,Success,
PAY00020606,CUST001497,,2021-06-14,22.99,UPI,Success,
PAY00020607,CUST001497,,2021-07-14,22.99,Credit Card,Success,
PAY00020608,CUST001497,,2021-08-13,22.99,UPI,Success,
PAY00020609,CUST001497,,2021-09-12,22.99,PayPal,Success,
PAY00020610,CUST001497,,2021-10-12,22.99,Debit Card,Success,
PAY00020611,CUST001497,,2021-11-11,22.99,Mobile Wallet,Success,
PAY00020612,CUST001497,,2021-12-11,22.99,Net Banking,Success,
PAY00020613,CUST001497,,2022-01-10,22.99,Debit Card,Success,
PAY00020614,CUST001498,,2025-08-31,6.99,UPI,Success,
PAY00020615,CUST001498,,2025-09-30,6.99,Credit Card,Success,
PAY00020616,CUST001498,,2025-10-30,6.99,Net Banking,Success,
PAY00020617,CUST001498,,2025-11-29,6.99,Debit Card,Success,
PAY00020618,CUST001498,,2025-12-29,6.99,Mobile Wallet,Success,
PAY00020619,CUST001498,,2026-01-28,6.99,Credit Card,Failed,Insufficient funds
PAY00020620,CUST001498,,2026-02-27,6.99,UPI,Failed,Incorrect card details
PAY00020621,CUST001498,,2026-03-29,6.99,UPI,Success,
PAY00020622,CUST001498,,2026-04-28,6.99,UPI,Success,
PAY00020623,CUST001498,,2026-05-28,6.99,Gift Card,Success,
PAY00020624,CUST001499,,2026-03-26,15.49,Credit Card,Success,
PAY00020625,CUST001499,,2026-04-25,15.49,PayPal,Success,
PAY00020626,CUST001499,,2026-05-25,15.49,Credit Card,Success,
PAY00020627,CUST001500,,2026-04-14,22.99,Debit Card,Success,
PAY00020628,CUST001500,,2026-05-14,22.99,Debit Card,Success,
PAY00020629,CUST001501,,2026-02-19,6.99,Credit Card,Success,
PAY00020630,CUST001501,,2026-03-21,6.99,Net Banking,Success,
PAY00020631,CUST001501,,2026-04-20,6.99,PayPal,Success,
PAY00020632,CUST001501,,2026-05-20,6.99,Net Banking,Success,
PAY00020633,CUST001502,,2026-01-13,6.99,PayPal,Success,
PAY00020634,CUST001502,,2026-02-12,6.99,PayPal,Success,
PAY00020635,CUST001502,,2026-03-14,6.99,Debit Card,Success,
PAY00020636,CUST001502,,2026-04-13,6.99,UPI,Success,
PAY00020637,CUST001502,,2026-05-13,6.99,UPI,Success,
PAY00020638,CUST001503,,2024-04-22,6.99,PayPal,Success,
PAY00020639,CUST001503,,2024-05-22,6.99,Credit Card,Success,
PAY00020640,CUST001503,,2024-06-21,6.99,Debit Card,Failed,International transaction blocked
PAY00020641,CUST001503,,2024-07-21,6.99,Credit Card,Success,
PAY00020642,CUST001503,,2024-08-20,6.99,Credit Card,Success,
PAY00020643,CUST001503,,2024-09-19,6.99,Net Banking,Success,
PAY00020644,CUST001503,,2024-10-19,6.99,PayPal,Success,
PAY00020645,CUST001503,,2024-11-18,6.99,Debit Card,Success,
PAY00020646,CUST001503,,2024-12-18,6.99,Credit Card,Success,
PAY00020647,CUST001503,,2025-01-17,6.99,Debit Card,Success,
PAY00020648,CUST001503,,2025-02-16,6.99,Debit Card,Success,
PAY00020649,CUST001503,,2025-03-18,6.99,UPI,Success,
PAY00020650,CUST001503,,2025-04-17,6.99,Debit Card,Success,
PAY00020651,CUST001503,,2025-05-17,6.99,UPI,Success,
PAY00020652,CUST001503,,2025-06-16,6.99,Debit Card,Success,
PAY00020653,CUST001504,,2023-06-18,15.49,Debit Card,Success,
PAY00020654,CUST001504,,2023-07-18,15.49,UPI,Success,
PAY00020655,CUST001504,,2023-08-17,15.49,Credit Card,Success,
PAY00020656,CUST001504,,2023-09-16,15.49,Credit Card,Success,
PAY00020657,CUST001504,,2023-10-16,15.49,Credit Card,Success,
PAY00020658,CUST001504,,2023-11-15,15.49,Net Banking,Success,
PAY00020659,CUST001504,,2023-12-15,15.49,Debit Card,Success,
PAY00020660,CUST001504,,2024-01-14,15.49,Credit Card,Success,
PAY00020661,CUST001504,,2024-02-13,15.49,Credit Card,Success,
PAY00020662,CUST001504,,2024-03-14,15.49,Credit Card,Success,
PAY00020663,CUST001504,,2024-04-13,15.49,Credit Card,Success,
PAY00020664,CUST001504,,2024-05-13,15.49,Debit Card,Success,
PAY00020665,CUST001504,,2024-06-12,15.49,Credit Card,Success,
PAY00020666,CUST001504,,2024-07-12,15.49,Credit Card,Success,
PAY00020667,CUST001504,,2024-08-11,15.49,PayPal,Success,
PAY00020668,CUST001505,,2022-03-14,15.49,Debit Card,Success,
PAY00020669,CUST001505,,2022-04-13,15.49,Debit Card,Success,
PAY00020670,CUST001505,,2022-05-13,15.49,Debit Card,Success,
PAY00020671,CUST001505,,2022-06-12,15.49,Credit Card,Success,
PAY00020672,CUST001505,,2022-07-12,7.75,Gift Card,Success,
PAY00020673,CUST001505,,2022-08-11,15.49,Credit Card,Success,
PAY00020674,CUST001505,,2022-09-10,15.49,Net Banking,Success,
PAY00020675,CUST001505,,2022-10-10,15.49,UPI,Success,
PAY00020676,CUST001505,,2022-11-09,15.49,UPI,Success,
PAY00020677,CUST001505,,2022-12-09,15.49,Credit Card,Success,
PAY00020678,CUST001505,,2023-01-08,15.49,PayPal,Success,
PAY00020679,CUST001505,,2023-02-07,15.49,Credit Card,Success,
PAY00020680,CUST001505,,2023-03-09,15.49,Credit Card,Success,
PAY00020681,CUST001505,,2023-04-08,15.49,Mobile Wallet,Success,
PAY00020682,CUST001505,,2023-05-08,15.49,Credit Card,Success,
PAY00020683,CUST001506,,2023-10-05,22.99,Net Banking,Success,
PAY00020684,CUST001506,,2023-11-04,22.99,Credit Card,Success,
PAY00020685,CUST001506,,2023-12-04,22.99,Credit Card,Success,
PAY00020686,CUST001506,,2024-01-03,22.99,Credit Card,Success,
PAY00020687,CUST001506,,2024-02-02,22.99,UPI,Success,
PAY00020688,CUST001506,,2024-03-03,22.99,Credit Card,Success,
PAY00020689,CUST001506,,2024-04-02,22.99,Gift Card,Success,
PAY00020690,CUST001506,,2024-05-02,22.99,Debit Card,Success,
PAY00020691,CUST001506,,2024-06-01,22.99,Net Banking,Success,
PAY00020692,CUST001506,,2024-07-01,22.99,Credit Card,Success,
PAY00020693,CUST001506,,2024-07-31,22.99,PayPal,Success,
PAY00020694,CUST001506,,2024-08-30,22.99,UPI,Success,
PAY00020695,CUST001506,,2024-09-29,22.99,Net Banking,Success,
PAY00020696,CUST001506,,2024-10-29,22.99,Credit Card,Success,
PAY00020697,CUST001506,,2024-11-28,22.99,Mobile Wallet,Success,
PAY00020698,CUST001507,,2024-06-03,6.99,Credit Card,Success,
PAY00020699,CUST001507,,2024-07-03,6.99,Debit Card,Success,
PAY00020700,CUST001507,,2024-08-02,6.99,Debit Card,Success,
PAY00020701,CUST001507,,2024-09-01,6.99,PayPal,Failed,Card expired
PAY00020702,CUST001507,,2024-10-01,6.99,Debit Card,Success,
PAY00020703,CUST001507,,2024-10-31,6.99,UPI,Success,
PAY00020704,CUST001507,,2024-11-30,6.99,Debit Card,Success,
PAY00020705,CUST001507,,2024-12-30,6.99,Debit Card,Success,
PAY00020706,CUST001507,,2025-01-29,6.99,Debit Card,Success,
PAY00020707,CUST001507,,2025-02-28,6.99,PayPal,Success,
PAY00020708,CUST001507,,2025-03-30,6.99,Mobile Wallet,Failed,International transaction blocked
PAY00020709,CUST001507,,2025-04-29,6.99,Mobile Wallet,Success,
PAY00020710,CUST001507,,2025-05-29,6.99,Mobile Wallet,Success,
PAY00020711,CUST001507,,2025-06-28,6.99,Debit Card,Success,
PAY00020712,CUST001507,,2025-07-28,6.99,Credit Card,Success,
PAY00020713,CUST001508,,2024-04-21,6.99,Gift Card,Success,
PAY00020714,CUST001508,,2024-05-21,6.99,UPI,Failed,Incorrect card details
PAY00020715,CUST001508,,2024-06-20,6.99,Gift Card,Success,
PAY00020716,CUST001508,,2024-07-20,6.99,Credit Card,Success,
PAY00020717,CUST001508,,2024-08-19,6.99,Mobile Wallet,Success,
PAY00020718,CUST001508,,2024-09-18,6.99,Credit Card,Success,
PAY00020719,CUST001508,,2024-10-18,6.99,UPI,Success,
PAY00020720,CUST001508,,2024-11-17,6.99,Credit Card,Success,
PAY00020721,CUST001508,,2024-12-17,6.99,UPI,Success,
PAY00020722,CUST001508,,2025-01-16,6.99,Debit Card,Success,
PAY00020723,CUST001508,,2025-02-15,6.99,UPI,Success,
PAY00020724,CUST001508,,2025-03-17,6.99,Credit Card,Success,
PAY00020725,CUST001508,,2025-04-16,6.99,Credit Card,Success,
PAY00020726,CUST001508,,2025-05-16,6.99,Credit Card,Success,
PAY00020727,CUST001508,,2025-06-15,6.99,Debit Card,Success,
PAY00020728,CUST001509,,2025-12-06,6.99,UPI,Failed,Card expired
PAY00020729,CUST001509,,2026-01-05,6.99,Debit Card,Success,
PAY00020730,CUST001509,,2026-02-04,6.99,UPI,Success,
PAY00020731,CUST001509,,2026-03-06,6.99,UPI,Success,
PAY00020732,CUST001509,,2026-04-05,6.99,Net Banking,Failed,Bank declined
PAY00020733,CUST001509,,2026-05-05,6.99,PayPal,Success,
PAY00020734,CUST001510,,2020-09-22,6.99,Gift Card,Success,
PAY00020735,CUST001510,,2020-10-22,6.99,Net Banking,Success,
PAY00020736,CUST001510,,2020-11-21,6.99,UPI,Success,
PAY00020737,CUST001510,,2020-12-21,6.99,Credit Card,Success,
PAY00020738,CUST001510,,2021-01-20,6.99,Mobile Wallet,Failed,Card expired
PAY00020739,CUST001510,,2021-02-19,6.99,Credit Card,Success,
PAY00020740,CUST001510,,2021-03-21,6.99,Credit Card,Success,
PAY00020741,CUST001510,,2021-04-20,6.99,Credit Card,Success,
PAY00020742,CUST001510,,2021-05-20,6.99,PayPal,Success,
PAY00020743,CUST001510,,2021-06-19,6.99,UPI,Success,
PAY00020744,CUST001510,,2021-07-19,6.99,Credit Card,Success,
PAY00020745,CUST001510,,2021-08-18,6.99,Debit Card,Failed,International transaction blocked
PAY00020746,CUST001510,,2021-09-17,6.99,Debit Card,Success,
PAY00020747,CUST001510,,2021-10-17,6.99,Debit Card,Success,
PAY00020748,CUST001510,,2021-11-16,6.99,Credit Card,Success,
PAY00020749,CUST001511,,2023-03-29,6.99,Gift Card,Success,
PAY00020750,CUST001511,,2023-04-28,6.99,UPI,Success,
PAY00020751,CUST001511,,2023-05-28,6.99,Net Banking,Success,
PAY00020752,CUST001511,,2023-06-27,6.99,Debit Card,Success,
PAY00020753,CUST001511,,2023-07-27,6.99,Gift Card,Success,
PAY00020754,CUST001511,,2023-08-26,6.99,Net Banking,Success,
PAY00020755,CUST001511,,2023-09-25,6.99,UPI,Success,
PAY00020756,CUST001511,,2023-10-25,6.99,Credit Card,Success,
PAY00020757,CUST001511,,2023-11-24,6.99,Credit Card,Success,
PAY00020758,CUST001511,,2023-12-24,6.99,Mobile Wallet,Success,
PAY00020759,CUST001511,,2024-01-23,6.99,Credit Card,Success,
PAY00020760,CUST001511,,2024-02-22,6.99,Net Banking,Success,
PAY00020761,CUST001511,,2024-03-23,6.99,Mobile Wallet,Success,
PAY00020762,CUST001511,,2024-04-22,6.99,PayPal,Success,
PAY00020763,CUST001511,,2024-05-22,6.99,PayPal,Success,
PAY00020764,CUST001512,,2024-08-13,6.99,Net Banking,Success,
PAY00020765,CUST001512,,2024-09-12,6.99,Net Banking,Success,
PAY00020766,CUST001512,,2024-10-12,6.99,PayPal,Success,
PAY00020767,CUST001512,,2024-11-11,6.99,Credit Card,Success,
PAY00020768,CUST001512,,2024-12-11,6.99,UPI,Success,
PAY00020769,CUST001512,,2025-01-10,6.99,Credit Card,Success,
PAY00020770,CUST001512,,2025-02-09,6.99,UPI,Success,
PAY00020771,CUST001512,,2025-03-11,6.99,PayPal,Success,
PAY00020772,CUST001512,,2025-04-10,76.89,Credit Card,Success,
PAY00020773,CUST001512,,2025-05-10,6.99,PayPal,Success,
PAY00020774,CUST001512,,2025-06-09,6.99,Credit Card,Success,
PAY00020775,CUST001512,,2025-07-09,6.99,Debit Card,Success,
PAY00020776,CUST001512,,2025-08-08,6.99,Debit Card,Failed,Card expired
PAY00020777,CUST001512,,2025-09-07,6.99,Debit Card,Success,
PAY00020778,CUST001512,,2025-10-07,6.99,Debit Card,Failed,Card expired
PAY00020779,CUST001513,,2021-09-04,6.99,Credit Card,Success,
PAY00020780,CUST001513,,2021-10-04,6.99,PayPal,Success,
PAY00020781,CUST001513,,2021-11-03,6.99,Debit Card,Success,
PAY00020782,CUST001513,,2021-12-03,6.99,Credit Card,Success,
PAY00020783,CUST001513,,2022-01-02,6.99,Debit Card,Success,
PAY00020784,CUST001513,,2022-02-01,6.99,Credit Card,Success,
PAY00020785,CUST001513,,2022-03-03,6.99,PayPal,Success,
PAY00020786,CUST001513,,2022-04-02,6.99,Debit Card,Success,
PAY00020787,CUST001513,,2022-05-02,6.99,Credit Card,Failed,International transaction blocked
PAY00020788,CUST001513,,2022-06-01,6.99,Credit Card,Success,
PAY00020789,CUST001513,,2022-07-01,6.99,Credit Card,Success,
PAY00020790,CUST001513,,2022-07-31,6.99,PayPal,Success,
PAY00020791,CUST001513,,2022-08-30,6.99,Net Banking,Success,
PAY00020792,CUST001513,,2022-09-29,6.99,Gift Card,Success,
PAY00020793,CUST001513,,2022-10-29,6.99,PayPal,Success,
PAY00020794,CUST001514,,2021-05-18,6.99,Credit Card,Success,
PAY00020795,CUST001514,,2021-06-17,6.99,Debit Card,Success,
PAY00020796,CUST001514,,2021-07-17,6.99,Credit Card,Failed,Insufficient funds
PAY00020797,CUST001514,,2021-08-16,6.99,Net Banking,Success,
PAY00020798,CUST001514,,2021-09-15,6.99,Debit Card,Success,
PAY00020799,CUST001514,,2021-10-15,6.99,Mobile Wallet,Success,
PAY00020800,CUST001514,,2021-11-14,6.99,Credit Card,Success,
PAY00020801,CUST001514,,2021-12-14,6.99,UPI,Success,
PAY00020802,CUST001514,,2022-01-13,6.99,Credit Card,Success,
PAY00020803,CUST001514,,2022-02-12,6.99,Debit Card,Success,
PAY00020804,CUST001514,,2022-03-14,6.99,Debit Card,Success,
PAY00020805,CUST001514,,2022-04-13,6.99,Credit Card,Success,
PAY00020806,CUST001514,,2022-05-13,6.99,Credit Card,Success,
PAY00020807,CUST001514,,2022-06-12,6.99,Debit Card,Success,
PAY00020808,CUST001514,,2022-07-12,6.99,Debit Card,Success,
PAY00020809,CUST001515,,2026-05-06,6.99,Credit Card,Failed,Card reported lost/stolen
PAY00020810,CUST001516,,2019-12-23,22.99,Mobile Wallet,Success,
PAY00020811,CUST001516,,2020-01-22,22.99,Credit Card,Success,
PAY00020812,CUST001516,,2020-02-21,22.99,Credit Card,Success,
PAY00020813,CUST001516,,2020-03-22,252.89,PayPal,Success,
PAY00020814,CUST001516,,2020-04-21,22.99,Debit Card,Success,
PAY00020815,CUST001516,,2020-05-21,22.99,UPI,Success,
PAY00020816,CUST001516,,2020-06-20,22.99,Credit Card,Success,
PAY00020817,CUST001516,,2020-07-20,22.99,Credit Card,Failed,Card expired
PAY00020818,CUST001516,,2020-08-19,22.99,Credit Card,Success,
PAY00020819,CUST001516,,2020-09-18,22.99,Credit Card,Success,
PAY00020820,CUST001516,,2020-10-18,22.99,Credit Card,Success,
PAY00020821,CUST001516,,2020-11-17,22.99,UPI,Success,
PAY00020822,CUST001516,,2020-12-17,22.99,Mobile Wallet,Success,
PAY00020823,CUST001516,,2021-01-16,22.99,Debit Card,Success,
PAY00020824,CUST001516,,2021-02-15,22.99,PayPal,Success,
PAY00020825,CUST001517,,2025-10-08,6.99,Debit Card,Success,
PAY00020826,CUST001517,,2025-11-07,6.99,UPI,Failed,Card reported lost/stolen
PAY00020827,CUST001517,,2025-12-07,76.89,Debit Card,Success,
PAY00020828,CUST001517,,2026-01-06,6.99,Debit Card,Failed,Card reported lost/stolen
PAY00020829,CUST001517,,2026-02-05,6.99,Net Banking,Success,
PAY00020830,CUST001517,,2026-03-07,6.99,Net Banking,Success,
PAY00020831,CUST001517,,2026-04-06,6.99,Credit Card,Success,
PAY00020832,CUST001517,,2026-05-06,6.99,Credit Card,Success,
PAY00020833,CUST001518,,2025-07-13,22.99,Credit Card,Success,
PAY00020834,CUST001518,,2025-08-12,22.99,Credit Card,Success,
PAY00020835,CUST001518,,2025-09-11,22.99,Debit Card,Success,
PAY00020836,CUST001518,,2025-10-11,22.99,Credit Card,Success,
PAY00020837,CUST001518,,2025-11-10,22.99,Debit Card,Success,
PAY00020838,CUST001518,,2025-12-10,22.99,PayPal,Success,
PAY00020839,CUST001518,,2026-01-09,22.99,Credit Card,Success,
PAY00020840,CUST001518,,2026-02-08,252.89,Mobile Wallet,Success,
PAY00020841,CUST001518,,2026-03-10,22.99,Debit Card,Success,
PAY00020842,CUST001518,,2026-04-09,22.99,UPI,Success,
PAY00020843,CUST001518,,2026-05-09,22.99,Net Banking,Success,
PAY00020844,CUST001519,,2021-02-13,6.99,Net Banking,Success,
PAY00020845,CUST001519,,2021-03-15,6.99,Credit Card,Success,
